acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_energy,acc_x_iqr,acc_x_zcr,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_energy,acc_y_iqr,acc_y_zcr,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_energy,acc_z_iqr,acc_z_zcr,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_energy,gyro_x_iqr,gyro_x_zcr,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_energy,gyro_y_iqr,gyro_y_zcr,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_energy,gyro_z_iqr,gyro_z_zcr,orie_roll_mean,orie_roll_std,orie_roll_min,orie_roll_max,orie_roll_range,orie_roll_energy,orie_roll_iqr,orie_roll_zcr,orie_pitch_mean,orie_pitch_std,orie_pitch_min,orie_pitch_max,orie_pitch_range,orie_pitch_energy,orie_pitch_iqr,orie_pitch_zcr,orie_yaw_mean,orie_yaw_std,orie_yaw_min,orie_yaw_max,orie_yaw_range,orie_yaw_energy,orie_yaw_iqr,orie_yaw_zcr,acc_mag_mean,acc_mag_std,acc_mag_energy,acc_mag_dom_freq,orie_pitch_delta,orie_roll_delta,label,session
0.8293719487112077,3.9146799418692253,-6.660274028778076,11.07066249847412,17.730936527252197,15.886964425375103,5.499814450740814,0.13934426229508196,-0.9116806827607702,5.204924446053347,-19.226150512695312,9.834136962890623,29.060287475585938,27.700340824564815,5.948664307594299,0.14754098360655737,0.2984250474904404,5.181352765826228,-14.864562034606934,10.851491928100586,25.71605396270752,26.71542139877415,6.353128731250763,0.22131147540983606,-0.24128677063911666,1.4589821163636025,-2.8539624214172363,4.517959117889404,7.371921539306641,2.1694003443750174,1.6874006986618042,0.09836065573770492,-0.3508657206949152,1.9290072206825768,-6.262132167816162,3.881437778472901,10.143569946289062,3.813675046998991,2.9791133999824524,0.14754098360655737,-0.15090249081096443,0.8455143591714501,-1.6059647798538208,2.832582235336304,4.4385470151901245,0.7318063020557242,1.050001010298729,0.12295081967213115,-1.056764479909764,1.9392050552721276,-3.1391818523406982,3.109339475631714,6.248521327972412,4.84644350873297,3.3895328566432,0.02459016393442623,1.3528463586432036,0.10443113756369804,1.148491621017456,1.563407301902771,0.41491568088531494,1.8410097402715078,0.14721286296844482,0.0,0.26333973165906843,1.6336964021533098,-1.5290032625198364,2.45507287979126,3.9840761423110966,2.7164349951182123,3.3476672172546387,0.02459016393442623,7.35303634714853,4.04595619096039,70.30272664871407,2.0,0.41491568088531494,6.248521327972412,Gehen,Gehen_1
1.001105651747985,4.248331600884095,-6.097163677215576,11.995612144470217,18.09277582168579,18.90259685644963,5.964250981807709,0.13934426229508196,-0.6304380815537249,5.2826701650722,-18.45770263671875,9.834136962890623,28.291839599609375,28.075313591281475,5.948664307594299,0.14754098360655737,-0.07685510960758712,5.257955601922058,-15.321816444396973,10.026932716369627,25.3487491607666,27.425396466281068,7.574436902999877,0.22131147540983606,-0.08444586209952831,1.6047377924036885,-3.224604845046997,4.500854969024658,7.725459814071655,2.5612064254831775,1.8355737328529358,0.09016393442622951,-0.30393175327325944,2.1878916404187088,-5.5399370193481445,4.543004989624023,10.082942008972168,4.84000770290925,3.2623640298843384,0.1557377049180328,-0.1985762666788746,0.845451261221836,-1.6436856985092163,3.088076591491699,4.7317622900009155,0.7483614521085522,1.0962358713150024,0.13114754098360656,-0.7025706248938061,1.9917741505349496,-3.1391818523406982,3.109339475631714,6.248521327972412,4.428252009811588,3.407092571258545,0.02459016393442623,1.3447928829271285,0.11322496113202375,1.1218883991241455,1.539052963256836,0.41716456413269043,1.8211827087142867,0.18444088101387002,0.0,0.22682753987763016,1.6224545686166327,-2.0893495082855225,2.159421682357788,4.2487711906433105,2.6622328483733564,3.284133017063141,0.02459016393442623,7.6221929950817815,4.054656199963384,74.40330691401219,2.5,0.41716456413269043,6.248521327972412,Gehen,Gehen_1
0.7923349768045496,4.358951109820179,-6.46467399597168,11.995612144470217,18.460286140441895,19.47250806066549,6.057452440261841,0.13114754098360656,-0.5335993571359603,5.790062357276459,-30.9810848236084,10.761109352111816,41.742194175720215,33.53475675130582,6.346519112586975,0.11475409836065574,0.47352177661950473,5.185902880866958,-15.321816444396973,11.470341682434082,26.792158126831055,26.89737231116149,7.286604225635529,0.21311475409836064,0.09506964758343872,1.7507054521205694,-3.224604845046997,4.500854969024658,7.725459814071655,3.0488851165002218,2.139708235859871,0.06557377049180328,-0.08497160946431216,2.4993047149119483,-6.396522521972656,4.632649421691895,11.02917194366455,6.202543215527353,3.360522508621216,0.1885245901639344,-0.09192896064096054,1.030588615375126,-1.6436856985092163,3.333491563796997,4.977177262306213,1.06185798455075,1.1037571355700493,0.10655737704918032,-0.4292097525274167,1.8734635704129807,-3.117328405380249,3.111823081970215,6.229151487350464,3.665317369938506,3.251911759376526,0.02459016393442623,1.3457605750834356,0.1274473162823304,1.1139487028121948,1.543386459350586,0.4294377565383911,1.8271812060205037,0.22085070610046387,0.0,0.18552675306583283,1.6207845615492595,-2.1734585762023926,1.9509103298187256,4.124368906021118,2.639830454707474,3.3787885308265686,0.03278688524590164,7.867850707213352,4.260321069459447,79.9046371231328,2.0,0.4294377565383911,6.229151487350464,Gehen,Gehen_1
0.6076300110879952,3.6789537741795812,-6.937365531921387,10.15824031829834,17.095605850219727,13.793876884448961,4.8418450355529785,0.13008130081300814,-0.9620954467029106,5.737940128671647,-30.9810848236084,10.761109352111816,41.742194175720215,33.581910122281016,6.143258810043335,0.13008130081300814,0.2061762378467777,5.348254651733562,-16.990581512451172,11.470341682434082,28.460923194885254,28.41378501515299,7.35964822769165,0.21138211382113822,0.05268339223675127,1.639953325143583,-2.975830078125,4.224743843078613,7.200573921203613,2.670357026445526,2.2509621381759644,0.08130081300813008,0.13166381464135357,2.2253505228140753,-6.396522521972656,4.632649421691895,11.02917194366455,4.929258643219595,2.7433958649635315,0.17886178861788618,-0.11247742587200753,0.9548106130860301,-1.6076445579528809,3.333491563796997,4.941136121749878,0.91690258138876,0.9104182943701744,0.0975609756097561,-0.7095309949018122,1.682901540659263,-3.0913124084472656,3.111823081970215,6.2031354904174805,3.3125661567711133,3.003717377781868,0.032520325203252036,1.3471436733152808,0.13406726180724896,1.1095247268676758,1.5592931509017944,0.44976842403411865,1.8326239769110806,0.22752439975738525,0.0,0.047864377983217306,1.7104095088475975,-2.328447103500366,2.952519178390503,5.280966281890869,2.9040071281973305,3.499555468559265,0.032520325203252036,7.417268717510153,4.576458565021522,75.78957202188296,2.0,0.44976842403411865,6.2031354904174805,Gehen,Gehen_1
0.5649583843665394,3.7415993842554833,-6.937365531921387,10.122274398803713,17.059639930725098,14.204926318959085,4.997821092605591,0.12195121951219512,-1.2472709407651328,5.1395174652177715,-23.792238235473636,8.489181518554688,32.28141975402832,27.755571406050944,5.159620761871338,0.13821138211382114,-0.4894629721719075,5.369543354265398,-16.990581512451172,10.72218894958496,27.712770462036133,28.837163364273337,6.737666010856628,0.15447154471544716,0.06758007476848316,1.5675936070797791,-3.084716796875,3.763388156890869,6.848104953765869,2.441938330479713,1.9996674060821533,0.08943089430894309,0.17366576129646322,1.8944670635678227,-4.831485748291016,4.433354377746582,9.264840126037598,3.5899863454522194,2.853351593017578,0.15447154471544716,-0.06381555221126817,0.8953216977725588,-1.5496124029159546,2.992628812789917,4.542241215705872,0.7991562863730138,1.130406141281128,0.13821138211382114,-0.8451832793653011,1.579318676499182,-3.0614569187164307,3.1008758544921875,6.162332773208618,3.188303822845299,2.9549837559461594,0.032520325203252036,1.3512232448996566,0.12878413423816218,1.1095247268676758,1.559845209121704,0.4503204822540283,1.8422547705184558,0.22291982173919678,0.0,-0.09372565562162943,1.7876755529173212,-2.5020411014556885,2.952519178390503,5.454560279846191,3.1785863982354154,3.664276361465454,0.032520325203252036,7.21354861526802,4.349272059053674,70.7976610892834,1.0,0.4503204822540283,6.162332773208618,Gehen,Gehen_1
0.5186528035851775,4.303136925546041,-8.813420295715332,10.122274398803713,18.935694694519043,18.634209545418717,6.182589590549469,0.13114754098360656,-0.8356689077908875,5.619214333776865,-20.72013092041016,11.839462280273438,32.559593200683594,32.01509610705275,5.240218162536621,0.12295081967213115,-0.3563248221991492,5.284863463430689,-15.942182540893556,11.948983192443848,27.891165733337402,27.82781656809278,7.066749036312103,0.13114754098360656,0.14593921624673684,1.6353135344792957,-3.313027620315552,3.880826950073242,7.193854570388794,2.6736285260042125,1.8539760261774063,0.09836065573770492,-0.021539256541577532,2.251752724706183,-7.184080600738525,4.571715354919434,11.755795955657959,5.029293696292265,3.249306797981262,0.1721311475409836,-0.06129932544026218,1.0243577353483377,-1.7234035730361938,3.248886823654175,4.972290396690369,1.0444654857102917,1.2046262547373772,0.14754098360655737,-0.8805779642654491,1.5256575185329513,-3.0614569187164307,3.058379650115967,6.1198365688323975,3.0839694734989878,2.8918196707963943,0.03278688524590164,1.3534676872315954,0.12410589543507304,1.1284115314483645,1.559845209121704,0.4314336776733396,1.8471508055201311,0.22334197163581848,0.0,-0.31309540520925994,1.8353745025450254,-2.73398232460022,2.6809630393981934,5.414945363998413,3.4390168255146287,3.764061540365219,0.03278688524590164,7.763526785318901,4.284300030635039,78.47712222056424,1.0,0.4314336776733396,6.1198365688323975,Gehen,Gehen_1
0.6170437036112684,4.336031469884302,-8.936975479125977,10.574950218200684,19.51192569732666,19.027803898125896,5.148482859134674,0.13114754098360656,-0.5637611287539123,5.90039414039713,-20.72013092041016,11.839462280273438,32.559593200683594,34.84711163042476,6.189272165298462,0.12295081967213115,-0.17952062458288473,5.622748142839624,-15.942182540893556,11.948983192443848,27.891165733337402,31.38838255640948,8.587652921676636,0.13934426229508196,0.22211585909922105,1.5698959943095534,-3.313027620315552,3.880826950073242,7.193854570388794,2.4937074662310157,2.124207526445389,0.09836065573770492,-0.15090624966704455,2.3747853308340563,-7.184080600738525,5.184413433074951,12.368494033813477,5.616151790228726,3.018743336200714,0.16393442622950818,-0.06915044311059974,0.9833861741291147,-1.7234035730361938,3.248886823654175,4.972290396690369,0.9639035252878347,1.0693196281790733,0.14754098360655737,-1.1000975584000594,1.5618777669356563,-3.0146427154541016,1.9158135652542116,4.930456280708313,3.629681205379718,3.056102365255356,0.02459016393442623,1.3375074980688877,0.1160524903795878,1.121860146522522,1.5509048700332642,0.4290447235107422,1.8022840929914776,0.16155138611793518,0.0,-0.4475568320418968,1.7939256464110167,-2.73398232460022,2.6809630393981934,5.414945363998413,3.392097906489291,3.6015810668468475,0.02459016393442623,8.213667734130048,4.236278943231711,85.26329808496013,1.0,0.4290447235107422,4.930456280708313,Gehen,Gehen_1
0.4246111503098069,4.388140013451378,-8.936975479125977,10.574950218200684,19.51192569732666,19.279516408428186,6.3123310804367065,0.13821138211382114,-0.6080904433397742,6.049637526879166,-21.47596740722656,13.099079132080078,34.57504653930664,36.67034254994954,6.634206295013428,0.14634146341463414,0.12880484238872683,5.86454128027291,-16.068578720092773,13.856542587280272,29.925121307373047,34.12981849408173,8.600740909576416,0.21951219512195122,0.132761378878561,1.673768618573339,-3.619529247283936,3.914119005203247,7.533648252487183,2.796350538189624,2.076941817998886,0.11382113821138211,0.05490958337800774,2.42320215616978,-6.442795753479004,5.184413433074951,11.627209186553955,5.8271846569746835,3.347465217113495,0.17073170731707318,-0.034331369900894235,0.9323913470340879,-1.804037809371948,3.2056679725646973,5.0097057819366455,0.863464351340841,0.9011789858341217,0.16260162601626016,-0.9856860348121906,1.8335410587853598,-3.0430712699890137,3.092886447906494,6.135957717895508,4.306117474172659,3.2732246071100235,0.024390243902439025,1.3330061261246844,0.11156057106754229,1.121860146522522,1.5573352575302124,0.43547511100769043,1.7892499082539361,0.1574535369873047,0.0,-0.5223926983591987,1.6664601303698454,-2.501250743865967,1.5105575323104858,4.011808276176453,3.0274055350851716,3.4055150747299194,0.024390243902439025,8.43047478819192,4.377506769118491,90.07967745245945,1.0,0.43547511100769043,6.135957717895508,Gehen,Gehen_1
0.04642576245757622,4.189784771343967,-8.481124877929688,9.133445739746094,17.61457061767578,17.4137339244496,6.3129189014434814,0.14634146341463414,-0.6968306215797982,6.705701533089795,-25.533594131469727,13.099079132080078,38.632673263549805,45.08642520954287,6.389886856079102,0.16260162601626016,0.2943008840084076,5.935717779448032,-16.883460998535156,13.856542587280272,30.74000358581543,35.03291348175225,8.129394292831421,0.21138211382113822,0.005652987685932859,1.763213712113691,-3.619529247283936,3.914119005203247,7.533648252487183,3.0836787574036038,2.343737244606018,0.10569105691056911,0.041987053429087005,2.530001872089174,-6.442795753479004,5.606215953826904,12.049011707305908,6.35063247101758,3.9203041791915894,0.15447154471544716,-0.11812420433001002,1.0093868011030904,-1.804037809371948,3.2056679725646973,5.0097057819366455,1.0245316133186617,0.9506590366363525,0.13821138211382114,-0.9442696364187613,1.837513652170716,-3.0955841541290283,3.092886447906494,6.1884706020355225,4.240650702957371,3.2302437871694565,0.032520325203252036,1.3522085969041033,0.11782999246519789,1.1070047616958618,1.5573352575302124,0.4503304958343506,1.8422391193720182,0.15436404943466187,0.0,-0.6922271081466016,1.6766763316692042,-2.826554536819458,1.938382625579834,4.764937162399292,3.2675662520491318,3.499521315097809,0.032520325203252036,8.545494883744592,4.970761681202278,97.53307261574471,1.0,0.4503304958343506,6.1884706020355225,Gehen,Gehen_1
0.039700892127928177,3.9578640838453127,-6.439895153045654,9.19984245300293,15.639737606048584,15.537865184190805,6.0487059354782104,0.13114754098360656,-0.783409372704928,6.711520302584285,-25.533594131469727,10.961822509765623,36.49541664123535,45.28901776501346,6.31339430809021,0.14754098360655737,0.20804768299958745,5.856409955950975,-16.883460998535156,11.44247055053711,28.325931549072266,34.059694053414326,8.360801041126251,0.19672131147540983,-0.015347992299032992,1.6956826095408828,-3.3174564838409424,3.5297319889068604,6.847188472747803,2.852006716508798,2.4076108187437057,0.09016393442622951,0.008499527441673605,2.4041056089697057,-4.311334133148193,5.606215953826904,9.917550086975098,5.732421235971909,3.7637698054313664,0.13934426229508196,-0.18929812747061436,1.0369449414267653,-1.7658586502075195,3.421914339065552,5.187772989273071,1.1022750285853358,0.9888381212949752,0.13114754098360656,-1.0702352225780487,1.799098279464039,-3.129666328430176,3.077626943588257,6.207293272018433,4.355627275250181,3.1754512861371045,0.03278688524590164,1.3599690961056068,0.11028039334143215,1.1053982973098757,1.5517593622207642,0.44636106491088845,1.8615780209182065,0.11808440089225769,0.0,-0.6982048683967746,1.6717057182395385,-2.826554536819458,1.938382625579834,4.764937162399292,3.25918348920187,3.48335200548172,0.03278688524590164,8.445812138015498,4.873346117843364,94.88657700261861,1.0,0.44636106491088845,6.207293272018433,Gehen,Gehen_1
